	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	768.1666666666666	286.3333333333333	0	31
1	1	2	646.2533333333333	319.2266666666667	0	40
2	1	3	478.1232876712329	377.83561643835617	0	59
3	1	4	564.5921052631579	379.6578947368421	0	61
4	1	5	365.04651162790697	383.51162790697674	0	63
5	1	6	749.6637168141593	446.05309734513276	0	69
6	1	7	742.8589743589744	503.06410256410254	0	86
7	1	8	441.1969696969697	513.2727272727273	0	91
8	1	9	509.4130434782609	572.6739130434783	0	101
9	1	10	691.289156626506	625.144578313253	0	127
10	1	11	622.7733333333333	632.7333333333333	0	129
11	1	12	421.125	637.3611111111111	0	134
12	1	13	537.0	652.746835443038	0	139
13	1	14	477.1216216216216	662.0945945945946	0	141
14	1	15	873.1935483870968	710.7741935483871	0	155
15	1	16	392.0344827586207	724.0172413793103	0	158
16	1	17	670.2272727272727	747.3636363636364	0	167
17	1	18	494.8152173913044	784.8478260869565	0	178
18	1	19	379.44444444444446	817.125	0	188
19	1	20	836.2068965517242	856.4137931034483	0	198
20	1	21	356.089552238806	860.1492537313433	0	200
21	1	22	722.91	925.19	0	214
