	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1138.719512195122	49.03658536585366	0	19
1	1	2	1157.6712328767123	65.17808219178082	0	19
2	1	3	1095.6206896551723	121.02298850574712	0	36
3	1	4	1080.1529411764707	120.82352941176471	0	36
4	1	5	1115.304347826087	137.68478260869566	0	36
5	1	6	1076.6760563380283	140.28169014084506	0	36
6	1	7	1099.758064516129	153.8709677419355	0	36
7	1	8	622.5588235294117	283.3529411764706	0	50
8	1	9	621.1549295774648	311.5774647887324	0	50
9	1	10	909.010989010989	385.97802197802196	0	56
10	1	11	881.5652173913044	400.6304347826087	0	56
11	1	12	864.6818181818181	516.969696969697	0	75
12	1	13	887.9295774647887	531.2112676056338	0	75
13	1	14	1064.1333333333334	592.1466666666666	0	85
14	1	15	1084.888888888889	603.3333333333334	0	85
15	1	16	972.4	608.24	0	87
16	1	17	1093.8589743589744	707.1794871794872	0	99
17	1	18	1094.6623376623377	733.1558441558442	0	99
18	1	19	531.5915492957746	755.3521126760563	0	107
19	1	20	513.3766233766233	761.8961038961039	0	107
20	1	21	543.955223880597	845.2686567164179	0	123
21	1	22	549.7474747474747	865.5151515151515	0	123
22	1	23	489.4852941176471	938.5588235294117	0	141
23	1	24	472.984126984127	945.2539682539683	0	141
