	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	398.80582524271847	86.70873786407768	0	19
1	1	2	424.9325842696629	98.34831460674157	0	19
2	1	3	837.5737704918033	91.0	0	24
3	1	4	403.0344827586207	119.62068965517241	0	19
4	1	5	897.9558823529412	131.5441176470588	0	32
5	1	6	673.364705882353	216.64705882352942	0	49
6	1	7	200.41333333333333	329.81333333333333	0	64
7	1	8	1074.0731707317073	335.0609756097561	0	67
8	1	9	185.6734693877551	343.61224489795916	0	64
9	1	10	168.7027027027027	348.7837837837838	0	64
10	1	11	1080.5486725663716	360.6637168141593	0	67
11	1	12	180.5185185185185	357.2037037037037	0	64
12	1	13	160.32911392405063	367.88607594936707	0	64
13	1	14	210.21176470588236	371.2705882352941	0	64
14	1	15	421.5769230769231	444.12820512820514	0	81
15	1	16	563.6865671641791	498.76119402985074	0	94
16	1	17	1053.8709677419354	568.483870967742	0	102
17	1	18	995.4038461538462	605.1538461538462	0	109
18	1	19	715.4	639.6461538461539	0	120
19	1	20	534.0735294117648	653.9852941176471	0	128
20	1	21	473.72289156626505	658.4216867469879	0	129
21	1	22	482.4878048780488	672.4146341463414	0	129
22	1	23	471.64646464646466	687.3232323232323	0	129
23	1	24	263.9512195121951	771.5121951219512	0	169
24	1	25	288.0232558139535	790.1279069767442	0	169
25	1	26	287.18666666666667	811.3333333333334	0	169
26	1	27	301.2352941176471	829.3088235294117	0	169
