	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1212.6404494382023	21.314606741573034	0	10
1	1	2	69.90217391304348	104.78260869565217	0	42
2	1	3	517.0243902439024	159.3170731707317	0	72
3	1	4	1155.936170212766	191.18085106382978	0	85
4	1	5	748.3246753246754	220.93506493506493	0	100
5	1	6	795.4845360824743	242.75257731958763	0	108
6	1	7	744.2142857142857	236.42857142857142	0	100
7	1	8	718.6849315068494	246.43835616438355	0	100
8	1	9	668.3777777777777	252.61111111111111	0	111
9	1	10	522.2530120481928	252.06024096385542	0	110
10	1	11	644.4285714285714	256.3296703296703	0	111
11	1	12	234.08139534883722	255.74418604651163	0	115
12	1	13	856.5	257.125	0	108
13	1	14	552.9072164948453	270.5670103092784	0	119
14	1	15	783.1666666666666	265.0833333333333	0	108
15	1	16	784.7849462365591	283.40860215053766	0	108
16	1	17	809.3170731707318	275.9024390243902	0	108
17	1	18	825.3516483516484	285.4725274725275	0	108
18	1	19	294.44117647058823	297.5735294117647	0	137
19	1	20	843.5625	305.8020833333333	0	108
20	1	21	312.4791666666667	307.2083333333333	0	137
21	1	22	300.6847826086956	318.4673913043478	0	137
22	1	23	267.4428571428571	309.35714285714283	0	137
23	1	24	276.72727272727275	321.961038961039	0	137
24	1	25	579.7524752475248	334.8514851485148	0	146
25	1	26	449.1121495327103	334.196261682243	0	149
26	1	27	467.0919540229885	354.64367816091954	0	149
27	1	28	436.0888888888889	375.68148148148146	0	162
28	1	29	464.2708333333333	378.8958333333333	0	162
29	1	30	708.3956043956044	390.27472527472526	0	169
30	1	31	641.8631578947368	459.14736842105265	0	194
31	1	32	652.7934782608696	490.7391304347826	0	194
32	1	33	988.8372093023256	502.13953488372096	0	211
33	1	34	900.9883720930233	510.98837209302326	0	213
34	1	35	1005.7701149425287	516.7931034482758	0	211
35	1	36	464.35	595.8833333333333	0	239
36	1	37	474.9655172413793	606.8103448275862	0	239
37	1	38	473.5921052631579	624.8815789473684	0	239
38	1	39	803.6788990825688	738.3211009174312	0	272
39	1	40	249.8404255319149	916.3404255319149	0	325
