	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1067.0379746835442	245.15189873417722	0	27
1	1	2	1046.1285714285714	285.1714285714286	0	30
2	1	3	108.59154929577464	326.71830985915494	0	31
3	1	4	312.32894736842104	339.0394736842105	0	32
4	1	5	223.4	362.175	0	33
5	1	6	96.11111111111111	364.8888888888889	0	34
6	1	7	449.16	367.84	0	35
7	1	8	269.2564102564103	372.11538461538464	0	37
8	1	9	500.64383561643837	393.36986301369865	0	44
9	1	10	781.1917808219179	432.3013698630137	0	47
10	1	11	310.36486486486484	433.3783783783784	0	48
11	1	12	807.4366197183099	481.1267605633803	0	56
12	1	13	685.2432432432432	614.2567567567568	0	76
13	1	14	741.5405405405405	636.5945945945946	0	78
