	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	893.2321428571429	89.32142857142857	0	21
1	1	2	850.2380952380952	131.47619047619048	0	31
2	1	3	909.0845070422536	132.40845070422534	0	33
3	1	4	1264.0869565217392	203.81159420289856	0	42
4	1	5	675.5142857142857	246.67142857142858	0	47
5	1	6	622.5882352941177	268.8705882352941	0	49
6	1	7	264.9620253164557	413.0886075949367	0	54
7	1	8	1055.6315789473683	428.7684210526316	0	55
8	1	9	249.225	481.425	0	64
9	1	10	183.5	481.030303030303	0	66
10	1	11	746.6849315068494	545.972602739726	0	84
11	1	12	409.82894736842104	581.078947368421	0	88
12	1	13	871.8720930232558	586.7674418604652	0	89
13	1	14	406.01234567901236	599.0246913580247	0	88
14	1	15	830.7469879518072	796.6506024096385	0	120
15	1	16	849.8358208955224	820.8656716417911	0	120
