	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	395.6989247311828	82.25806451612904	0	14
1	1	2	421.5632183908046	91.10344827586206	0	14
2	1	3	853.8571428571429	93.55357142857143	0	18
3	1	4	419.8888888888889	115.93162393162393	0	14
4	1	5	669.8723404255319	217.9468085106383	0	38
5	1	6	643.52	228.14666666666668	0	38
6	1	7	214.3109243697479	234.52941176470588	0	40
7	1	8	394.86206896551727	289.5	0	45
8	1	9	899.8666666666667	461.68333333333334	0	68
9	1	10	984.8235294117648	483.6470588235294	0	69
10	1	11	560.6990291262136	543.1553398058253	0	76
11	1	12	1015.875	588.8269230769231	0	82
12	1	13	395.5735294117647	603.1764705882352	0	87
13	1	14	346.85074626865674	636.7014925373135	0	95
14	1	15	483.5287356321839	667.4367816091954	0	104
15	1	16	390.265625	674.328125	0	107
16	1	17	480.8349514563107	687.0776699029126	0	104
17	1	18	503.2857142857143	681.3142857142857	0	104
18	1	19	698.4109589041096	765.4794520547945	0	126
