	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1151.4597701149426	88.33333333333333	0	10
1	1	2	157.6218487394958	244.6386554621849	0	22
2	1	3	132.98275862068965	250.9655172413793	0	22
3	1	4	1128.8953488372092	268.95348837209303	0	25
4	1	5	1122.608695652174	301.1304347826087	0	25
5	1	6	451.1375	394.4625	0	51
6	1	7	1320.8222222222223	646.4	0	83
7	1	8	546.8148148148148	766.6913580246913	0	93
8	1	9	962.6218487394958	850.6302521008404	0	110
9	1	10	675.9	898.35	0	122
10	1	11	940.8761904761905	909.4761904761905	0	125
11	1	12	1314.561224489796	947.530612244898	0	138
12	1	13	1275.8823529411766	977.2352941176471	0	149
13	1	14	1257.121951219512	991.1951219512196	0	149
