	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	619.6794871794872	87.91025641025641	0	35
1	1	2	647.0941176470589	106.51764705882353	0	42
2	1	3	656.6777777777778	178.96666666666667	0	68
3	1	4	699.4886363636364	179.5909090909091	0	69
4	1	5	540.1728395061729	179.7530864197531	0	70
5	1	6	595.2298850574713	183.04597701149424	0	74
6	1	7	497.15	224.9625	0	88
7	1	8	467.1904761904762	245.5952380952381	0	99
8	1	9	498.2906976744186	280.74418604651163	0	112
9	1	10	806.2676056338029	370.98591549295776	0	134
10	1	11	963.1410256410256	427.05128205128204	0	159
11	1	12	968.5671641791045	438.8358208955224	0	159
12	1	13	968.3272727272728	454.8363636363636	0	171
13	1	14	979.5	463.0777777777778	0	171
14	1	15	752.8831168831168	478.6233766233766	0	176
15	1	16	750.640625	492.625	0	176
16	1	17	825.8615384615384	503.10769230769233	0	186
17	1	18	1259.6629213483145	512.3370786516854	0	191
18	1	19	1260.0121951219512	530.8536585365854	0	191
19	1	20	812.639344262295	557.0327868852459	0	205
20	1	21	1236.8556701030927	580.7010309278351	0	212
21	1	22	1261.965909090909	594.2954545454545	0	212
22	1	23	785.4915254237288	592.4406779661017	0	219
23	1	24	1069.7752808988764	648.1123595505618	0	231
24	1	25	1050.0	664.4444444444445	0	231
25	1	26	716.2941176470588	686.6764705882352	0	243
26	1	27	737.027397260274	721.3972602739726	0	249
27	1	28	587.5301204819277	728.4939759036145	0	251
28	1	29	583.2264150943396	746.1132075471698	0	251
29	1	30	1099.225352112676	781.7605633802817	0	263
30	1	31	1142.9056603773586	823.377358490566	0	270
31	1	32	1199.1153846153845	865.1794871794872	0	278
32	1	33	1245.5263157894738	891.3815789473684	0	289
33	1	34	1153.125	915.9230769230769	0	296
