	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	87.45679012345678	229.0493827160494	0	33
1	1	2	61.073170731707314	242.29268292682926	0	33
2	1	3	1062.2828282828282	268.5858585858586	0	40
3	1	4	665.975	308.3125	0	44
4	1	5	663.5384615384615	331.85897435897436	0	44
5	1	6	214.74725274725276	460.97802197802196	0	71
6	1	7	715.7906976744187	471.3837209302326	0	76
7	1	8	710.6091954022988	496.0574712643678	0	76
8	1	9	369.35714285714283	540.9047619047619	0	87
9	1	10	117.86315789473684	595.7052631578947	0	96
10	1	11	61.21052631578947	597.0921052631579	0	98
11	1	12	310.3125	638.9	0	105
12	1	13	331.8414634146341	653.1951219512196	0	105
13	1	14	1178.0430107526881	683.5376344086021	0	113
14	1	15	544.8852459016393	858.1147540983607	0	167
15	1	16	1115.0111111111112	883.5222222222222	0	177
16	1	17	1128.1014492753623	892.2898550724638	0	177
