	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	811.4324324324324	77.21621621621621	0	43
1	1	2	794.5822784810126	87.44303797468355	0	43
2	1	3	821.1797752808989	96.0	0	43
3	1	4	481.88235294117646	178.51764705882354	0	83
4	1	5	700.9701492537314	191.7462686567164	0	95
5	1	6	737.2602739726027	200.35616438356163	0	95
6	1	7	474.94594594594594	204.93243243243242	0	83
7	1	8	719.1029411764706	207.14705882352942	0	95
8	1	9	855.2716049382716	211.2962962962963	0	101
9	1	10	497.7831325301205	209.81927710843374	0	83
10	1	11	754.9027777777778	217.38888888888889	0	95
11	1	12	646.4324324324324	229.06756756756758	0	109
12	1	13	625.9538461538461	238.8923076923077	0	109
13	1	14	603.8842105263158	247.0	0	109
14	1	15	279.8421052631579	275.39473684210526	0	131
15	1	16	284.60227272727275	296.15909090909093	0	131
16	1	17	279.7857142857143	314.3857142857143	0	131
17	1	18	166.74468085106383	422.72340425531917	0	199
18	1	19	614.1551724137931	487.44827586206895	0	230
19	1	20	1079.051948051948	606.1038961038961	0	288
20	1	21	1123.0481927710844	613.6265060240963	0	288
21	1	22	171.87179487179486	618.1538461538462	0	295
22	1	23	226.16417910447763	618.0149253731344	0	295
23	1	24	1095.2763157894738	623.7763157894736	0	288
24	1	25	194.0	622.28	0	295
25	1	26	1055.685393258427	631.3595505617977	0	288
26	1	27	208.8108108108108	634.5945945945946	0	295
27	1	28	180.38181818181818	636.7818181818182	0	295
28	1	29	1087.4197530864199	646.9753086419753	0	288
29	1	30	1124.9166666666667	656.8333333333334	0	288
