	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	602.0196078431372	198.15686274509804	0	20
1	1	2	600.2413793103449	209.3448275862069	0	20
2	1	3	175.20408163265307	360.1020408163265	0	34
3	1	4	201.47058823529412	368.52941176470586	0	37
4	1	5	899.6559139784946	524.5591397849462	0	61
5	1	6	842.7368421052631	529.328947368421	0	64
6	1	7	965.875	588.5875	0	74
7	1	8	696.6521739130435	804.6666666666666	0	106
8	1	9	520.960396039604	810.6237623762377	0	105
9	1	10	536.8082191780821	847.4109589041096	0	108
