	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	834.5568181818181	83.85227272727273	0	15
1	1	2	76.45348837209302	419.8139534883721	0	68
2	1	3	98.41538461538461	424.5076923076923	0	68
3	1	4	288.54285714285714	549.2142857142857	0	93
4	1	5	297.2542372881356	567.8644067796611	0	93
5	1	6	280.2828282828283	591.4242424242424	0	102
6	1	7	275.6363636363636	673.1818181818181	0	115
7	1	8	279.3164556962025	689.9367088607595	0	115
8	1	9	264.63513513513516	702.3108108108108	0	115
9	1	10	542.2025316455696	846.7594936708861	0	147
10	1	11	498.2738095238095	903.1190476190476	0	156
