	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1059.986111111111	89.0	0	40
1	1	2	1079.0277777777778	94.55555555555556	0	40
2	1	3	1068.7761194029852	109.0	0	40
3	1	4	919.4545454545455	300.6161616161616	0	141
4	1	5	248.58666666666667	374.37333333333333	0	173
5	1	6	403.728813559322	561.8305084745763	0	223
6	1	7	426.03508771929825	586.859649122807	0	230
7	1	8	817.969696969697	616.6060606060606	0	239
8	1	9	811.635294117647	644.0470588235294	0	239
9	1	10	561.8253968253969	740.063492063492	0	268
