	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	237.5121951219512	288.390243902439	0	45
1	1	2	214.76470588235293	289.8941176470588	0	45
2	1	3	793.5934065934066	467.8131868131868	0	72
3	1	4	772.3392857142857	468.19642857142856	0	72
4	1	5	757.7954545454545	476.5681818181818	0	72
5	1	6	771.7076923076924	486.03076923076924	0	72
6	1	7	796.7888888888889	492.5444444444444	0	72
7	1	8	774.875	501.4583333333333	0	72
8	1	9	991.6363636363636	774.9431818181819	0	107
9	1	10	1016.5274725274726	795.3406593406594	0	107
10	1	11	977.1976744186046	804.5232558139535	0	109
11	1	12	997.297619047619	823.9047619047619	0	109
12	1	13	568.7764705882353	861.4117647058823	0	117
13	1	14	590.1058823529412	887.6705882352941	0	117
14	1	15	556.8988764044943	894.5955056179776	0	117
15	1	16	118.9931506849315	952.1027397260274	0	130
