	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	673.3111111111111	168.38333333333333	0	69
1	1	2	690.4594594594595	196.0810810810811	0	69
2	1	3	692.125	207.5	0	69
3	1	4	782.3934426229508	232.672131147541	0	119
4	1	5	717.0895522388059	236.71641791044777	0	121
5	1	6	799.5384615384615	240.25641025641025	0	119
6	1	7	733.5194805194806	251.8961038961039	0	121
7	1	8	784.0697674418604	249.4418604651163	0	119
8	1	9	773.6486486486486	254.02702702702703	0	119
9	1	10	902.6262626262626	299.6060606060606	0	149
10	1	11	892.1340206185567	327.22680412371136	0	149
11	1	12	1167.5316455696202	640.8354430379746	0	265
12	1	13	62.075471698113205	666.4905660377359	0	271
13	1	14	306.1044776119403	843.955223880597	0	337
14	1	15	298.51724137931035	860.8275862068965	0	337
15	1	16	320.71153846153845	863.0961538461538	0	337
16	1	17	308.51851851851853	871.8148148148148	0	337
