	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1032.5797101449275	162.52173913043478	0	28
1	1	2	1017.6875	179.125	0	28
2	1	3	1283.0112359550562	188.79775280898878	0	31
3	1	4	804.1518987341772	351.69620253164555	0	55
4	1	5	1058.7457627118645	510.9491525423729	0	74
5	1	6	1107.1975308641975	557.4938271604939	0	90
6	1	7	1209.2345679012346	581.5308641975308	0	94
7	1	8	1164.2134831460673	585.1348314606741	0	95
8	1	9	877.046511627907	576.4186046511628	0	93
9	1	10	1090.9156626506024	585.2168674698795	0	96
10	1	11	863.0886075949367	589.7848101265823	0	93
11	1	12	850.1764705882352	601.4264705882352	0	93
12	1	13	1080.4651162790697	619.0	0	101
13	1	14	1128.0804597701149	628.7586206896551	0	102
14	1	15	860.8666666666667	629.24	0	104
15	1	16	327.0882352941176	633.0882352941177	0	105
16	1	17	876.0428571428571	639.3285714285714	0	104
17	1	18	763.5076923076923	639.4	0	106
18	1	19	1168.6046511627908	646.1627906976744	0	109
19	1	20	100.04054054054055	659.0675675675676	0	111
20	1	21	1220.6052631578948	657.0	0	112
21	1	22	698.4565217391304	695.6739130434783	0	121
22	1	23	598.3380281690141	732.1267605633802	0	124
23	1	24	547.9041095890411	755.1095890410959	0	126
24	1	25	765.921875	759.390625	0	127
25	1	26	782.1369863013699	769.4794520547945	0	127
26	1	27	71.50769230769231	805.6769230769231	0	137
27	1	28	52.57333333333333	821.4666666666667	0	137
28	1	29	983.144578313253	836.7951807228916	0	141
29	1	30	892.8421052631579	837.8552631578947	0	142
30	1	31	934.5333333333333	846.4666666666667	0	143
31	1	32	866.3048780487804	882.6341463414634	0	148
32	1	33	982.6746987951807	887.3975903614457	0	149
33	1	34	937.6794871794872	892.1794871794872	0	151
