	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1194.5873015873017	226.36507936507937	0	32
1	1	2	596.8260869565217	271.57971014492756	0	44
2	1	3	1246.0483870967741	273.3709677419355	0	46
3	1	4	486.88607594936707	278.0759493670886	0	45
4	1	5	1197.2121212121212	275.6363636363636	0	47
5	1	6	605.6351351351351	314.64864864864865	0	57
6	1	7	517.6164383561644	359.986301369863	0	60
7	1	8	631.8235294117648	362.50588235294117	0	61
8	1	9	545.7792207792207	402.15584415584414	0	71
9	1	10	774.0147058823529	445.6029411764706	0	77
10	1	11	223.4	574.0571428571428	0	91
11	1	12	256.265625	613.9375	0	93
12	1	13	488.9428571428571	763.4	0	107
13	1	14	499.5633802816901	804.7464788732394	0	114
14	1	15	242.47692307692307	904.9692307692308	0	127
15	1	16	153.1076923076923	921.8	0	130
16	1	17	576.2950819672132	948.7049180327868	0	139
17	1	18	705.5142857142857	1005.7428571428571	0	149
