	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1141.3333333333333	79.34567901234568	0	9
1	1	2	1181.3291139240507	79.10126582278481	0	10
2	1	3	1151.7375	111.8125	0	14
3	1	4	1166.0632911392406	141.43037974683546	0	19
4	1	5	369.0405405405405	146.64864864864865	0	20
5	1	6	226.48979591836735	485.61224489795916	0	57
6	1	7	630.4752475247525	510.980198019802	0	61
7	1	8	238.03125	501.1875	0	57
8	1	9	877.3866666666667	510.2	0	63
9	1	10	1065.1666666666667	580.5238095238095	0	74
10	1	11	251.71014492753622	587.463768115942	0	76
11	1	12	1008.5443037974684	588.873417721519	0	77
12	1	13	1182.9878048780488	656.6219512195122	0	88
13	1	14	1102.1625	670.6375	0	90
14	1	15	1139.2117647058824	676.564705882353	0	92
15	1	16	963.7647058823529	898.5411764705882	0	133
16	1	17	997.8965517241379	935.9425287356322	0	138
17	1	18	1038.962962962963	951.2222222222222	0	143
18	1	19	1282.7402597402597	955.4415584415584	0	146
19	1	20	1302.4556962025317	967.4303797468355	0	146
