	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1149.7142857142858	36.34065934065934	0	10
1	1	2	1166.2894736842106	57.921052631578945	0	10
2	1	3	374.4270833333333	70.54166666666667	0	14
3	1	4	1154.483870967742	73.12903225806451	0	10
4	1	5	365.3469387755102	97.74489795918367	0	14
5	1	6	282.2	103.76666666666667	0	18
6	1	7	248.02247191011236	114.19101123595506	0	18
7	1	8	1258.9767441860465	116.84883720930233	0	21
8	1	9	1282.9594594594594	119.93243243243244	0	21
9	1	10	358.1807228915663	121.37349397590361	0	14
10	1	11	267.3943661971831	128.0	0	18
11	1	12	1273.7238095238095	140.23809523809524	0	21
12	1	13	1225.2828282828282	186.96969696969697	0	27
13	1	14	532.7578947368421	201.22105263157894	0	30
14	1	15	1186.4512195121952	214.2439024390244	0	27
15	1	16	562.2043010752689	213.38709677419354	0	30
16	1	17	1222.506329113924	214.15189873417722	0	27
17	1	18	1204.8428571428572	229.68571428571428	0	27
18	1	19	545.4057971014493	233.7536231884058	0	30
19	1	20	1158.8617021276596	399.25531914893617	0	55
20	1	21	1144.0714285714287	413.7	0	55
21	1	22	1160.2916666666667	434.9479166666667	0	55
22	1	23	593.4529914529915	684.0940170940171	0	73
23	1	24	613.26	697.65	0	73
24	1	25	766.505376344086	705.1290322580645	0	75
25	1	26	728.0555555555555	700.8888888888889	0	75
26	1	27	736.1440677966102	717.0169491525423	0	75
27	1	28	805.552380952381	755.2	0	83
28	1	29	772.5058823529412	759.3058823529411	0	83
29	1	30	747.7951807228916	759.722891566265	0	83
