	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	496.0246913580247	145.85185185185185	0	14
1	1	2	515.5057471264367	155.16091954022988	0	14
2	1	3	501.0816326530612	169.6122448979592	0	14
3	1	4	484.1645569620253	177.84810126582278	0	14
4	1	5	183.3469387755102	206.69387755102042	0	23
5	1	6	197.89830508474577	210.45762711864407	0	23
6	1	7	169.64705882352942	217.85294117647058	0	23
7	1	8	190.07462686567163	226.71641791044777	0	23
8	1	9	1300.4375	653.5416666666666	0	108
9	1	10	1314.655737704918	657.7213114754098	0	108
10	1	11	1324.6065573770493	671.4262295081967	0	108
11	1	12	1302.5172413793102	673.3793103448276	0	108
12	1	13	775.5666666666667	689.8166666666667	0	110
13	1	14	790.6842105263158	700.0	0	110
14	1	15	768.8620689655172	703.6379310344828	0	110
15	1	16	779.3035714285714	715.5892857142857	0	110
