	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	602.375	138.78125	0	38
1	1	2	349.752688172043	149.79569892473117	0	40
2	1	3	631.0793650793651	201.22222222222223	0	52
3	1	4	164.2336448598131	204.53271028037383	0	51
4	1	5	480.3378378378378	209.9189189189189	0	54
5	1	6	380.14285714285717	271.5816326530612	0	71
6	1	7	1051.9420289855072	448.2028985507246	0	138
7	1	8	734.0266666666666	475.36	0	145
8	1	9	1107.3194444444443	505.0833333333333	0	158
9	1	10	350.41269841269843	510.04761904761904	0	159
10	1	11	1069.358208955224	556.4925373134329	0	176
11	1	12	529.6279069767442	650.5697674418604	0	212
12	1	13	407.77647058823527	663.964705882353	0	217
13	1	14	369.64179104477614	921.4328358208955	0	280
