	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1236.0588235294117	185.87058823529412	0	41
1	1	2	978.8709677419355	191.58064516129033	0	45
2	1	3	670.8494623655914	197.41935483870967	0	46
3	1	4	1295.3225806451612	195.08064516129033	0	48
4	1	5	1314.9076923076923	198.24615384615385	0	48
5	1	6	692.18	200.28	0	46
6	1	7	1252.4579439252336	213.19626168224298	0	41
7	1	8	1326.7826086956522	216.4927536231884	0	48
8	1	9	1303.1041666666667	213.47916666666666	0	48
9	1	10	676.4303797468355	216.9746835443038	0	46
10	1	11	608.4567901234568	226.98765432098764	0	51
11	1	12	1314.5	234.14	0	48
12	1	13	591.6625	246.1125	0	51
13	1	14	621.2650602409639	254.89156626506025	0	51
14	1	15	988.5567010309278	256.5979381443299	0	56
15	1	16	985.9230769230769	276.8205128205128	0	56
16	1	17	65.16666666666667	292.47435897435895	0	58
17	1	18	87.70588235294117	311.54117647058825	0	58
18	1	19	124.16363636363636	364.90909090909093	0	63
19	1	20	172.17543859649123	367.1929824561403	0	64
20	1	21	1031.8350515463917	434.55670103092785	0	69
21	1	22	99.82352941176471	458.2352941176471	0	71
22	1	23	1261.357142857143	466.88775510204084	0	72
23	1	24	1282.9888888888888	479.8333333333333	0	72
24	1	25	960.140625	508.109375	0	78
25	1	26	49.3	519.7857142857143	0	83
26	1	27	152.65573770491804	521.0	0	85
27	1	28	1043.1756756756756	564.1486486486486	0	94
28	1	29	1065.5434782608695	576.304347826087	0	94
29	1	30	187.83050847457628	578.9830508474577	0	96
30	1	31	1045.4107142857142	583.5714285714286	0	94
31	1	32	493.42028985507244	690.6666666666666	0	115
32	1	33	272.5	699.7702702702703	0	118
33	1	34	290.9130434782609	708.3695652173913	0	118
34	1	35	279.02197802197804	728.2197802197802	0	118
35	1	36	501.11290322580646	803.9677419354839	0	132
36	1	37	1251.3939393939395	888.9242424242424	0	138
37	1	38	265.578313253012	933.5060240963855	0	149
38	1	39	1301.6708860759493	935.6582278481013	0	151
39	1	40	284.5964912280702	938.8947368421053	0	149
40	1	41	276.3452380952381	956.7738095238095	0	149
41	1	42	316.33734939759034	1001.7831325301205	0	162
42	1	43	338.2207792207792	1003.3376623376623	0	162
