	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1075.810606060606	74.5530303030303	0	37
1	1	2	1120.6611570247933	140.9504132231405	0	71
2	1	3	662.9880952380952	156.88095238095238	0	73
3	1	4	274.3425925925926	260.24074074074076	0	130
4	1	5	318.21649484536084	271.2371134020619	0	130
5	1	6	287.22222222222223	276.06944444444446	0	130
6	1	7	290.36206896551727	288.5689655172414	0	130
7	1	8	476.4583333333333	323.56944444444446	0	168
8	1	9	459.4938271604938	328.320987654321	0	168
9	1	10	504.3414634146341	340.609756097561	0	168
10	1	11	485.08988764044943	349.2696629213483	0	168
11	1	12	501.96875	362.59375	0	168
12	1	13	449.1484375	415.828125	0	196
13	1	14	486.49152542372883	426.59322033898303	0	196
14	1	15	458.55172413793105	435.42528735632186	0	196
15	1	16	469.45348837209303	590.5930232558139	0	259
16	1	17	461.1212121212121	603.2121212121212	0	259
17	1	18	473.64	618.4933333333333	0	259
18	1	19	62.8974358974359	655.5	0	275
19	1	20	80.22222222222223	670.952380952381	0	275
20	1	21	63.354838709677416	685.1612903225806	0	275
21	1	22	82.95588235294117	685.0588235294117	0	275
22	1	23	71.83823529411765	702.1323529411765	0	275
23	1	24	783.3513513513514	740.2162162162163	0	301
24	1	25	801.6933333333334	740.08	0	301
25	1	26	821.8101265822785	744.493670886076	0	301
26	1	27	767.5970149253732	748.8358208955224	0	301
