	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	430.0095238095238	27.238095238095237	0	7
1	1	2	727.3103448275862	197.39080459770116	0	25
2	1	3	732.6022727272727	223.57954545454547	0	25
3	1	4	774.7469879518072	368.144578313253	0	47
4	1	5	750.7948717948718	383.2307692307692	0	47
5	1	6	588.978021978022	403.2197802197802	0	51
6	1	7	597.7032967032967	428.72527472527474	0	51
7	1	8	596.7820512820513	650.7564102564103	0	68
8	1	9	614.9014084507043	668.1830985915493	0	68
9	1	10	604.1074380165289	748.7107438016529	0	78
10	1	11	545.7311827956989	753.3440860215054	0	79
11	1	12	626.5466666666666	762.96	0	78
12	1	13	635.6836734693877	783.5102040816327	0	78
13	1	14	552.8333333333334	780.1410256410256	0	79
14	1	15	555.4307692307692	794.7846153846153	0	79
15	1	16	1159.8082191780823	811.1369863013699	0	87
16	1	17	1136.2537313432836	820.8507462686567	0	87
17	1	18	298.91954022988506	967.6551724137931	0	102
18	1	19	288.4111111111111	989.4555555555555	0	102
