	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1158.5691056910568	51.073170731707314	0	27
1	1	2	353.30927835051546	55.123711340206185	0	31
2	1	3	1078.0813953488373	73.29069767441861	0	39
3	1	4	348.2098765432099	72.4320987654321	0	31
4	1	5	372.38823529411764	83.10588235294118	0	31
5	1	6	74.68354430379746	88.86075949367088	0	44
6	1	7	395.16438356164383	95.08219178082192	0	31
7	1	8	65.07142857142857	98.04761904761905	0	44
8	1	9	49.8041237113402	111.3298969072165	0	44
9	1	10	65.18181818181819	125.64935064935065	0	44
10	1	11	666.7410714285714	134.38392857142858	0	71
11	1	12	1123.1487603305786	141.92561983471074	0	72
12	1	13	662.5193798449612	161.85271317829458	0	71
13	1	14	515.723076923077	152.07692307692307	0	81
14	1	15	783.9897959183673	161.5204081632653	0	82
15	1	16	807.2933333333333	173.06666666666666	0	82
16	1	17	765.1411764705882	179.90588235294118	0	82
17	1	18	1166.2	185.2923076923077	0	95
18	1	19	68.77631578947368	208.39473684210526	0	101
19	1	20	129.74418604651163	217.6046511627907	0	118
20	1	21	78.73913043478261	230.7608695652174	0	101
21	1	22	113.34883720930233	241.25581395348837	0	136
22	1	23	274.1926605504587	266.10091743119267	0	141
23	1	24	329.4019607843137	272.6078431372549	0	141
24	1	25	785.0	280.06481481481484	0	146
25	1	26	297.43835616438355	276.8493150684931	0	141
26	1	27	857.8850574712644	280.04597701149424	0	146
27	1	28	805.7142857142857	297.84615384615387	0	146
28	1	29	301.2068965517241	289.7586206896552	0	141
29	1	30	854.1641791044776	305.23880597014926	0	146
30	1	31	833.8358208955224	305.43283582089555	0	146
31	1	32	769.5679012345679	316.41975308641975	0	146
32	1	33	813.5625	320.5875	0	146
33	1	34	481.48809523809524	327.14285714285717	0	174
34	1	35	462.9868421052632	327.10526315789474	0	174
35	1	36	838.3538461538461	323.2769230769231	0	146
36	1	37	560.2	333.03333333333336	0	177
37	1	38	586.0	337.5147058823529	0	177
38	1	39	963.0120481927711	348.5542168674699	0	183
39	1	40	486.15555555555557	351.47777777777776	0	174
40	1	41	509.8125	351.9166666666667	0	174
41	1	42	504.1111111111111	365.30555555555554	0	174
42	1	43	947.8356164383562	369.83561643835617	0	183
43	1	44	969.4225352112676	367.6901408450704	0	183
44	1	45	951.6621621621622	392.52702702702703	0	183
45	1	46	965.53125	406.34375	0	183
46	1	47	451.1484375	416.1875	0	203
47	1	48	757.4181818181818	409.3636363636364	0	204
48	1	49	777.7843137254902	416.11764705882354	0	207
49	1	50	970.015873015873	423.968253968254	0	183
50	1	51	489.5344827586207	428.4310344827586	0	203
51	1	52	941.4	433.24	0	183
52	1	53	460.39325842696627	436.3370786516854	0	203
53	1	54	974.4857142857143	447.0571428571429	0	183
54	1	55	957.8360655737705	452.344262295082	0	183
55	1	56	935.5217391304348	459.3188405797101	0	183
56	1	57	1012.9904761904762	487.15238095238095	0	231
57	1	58	1011.8068181818181	510.22727272727275	0	231
58	1	59	576.7307692307693	543.3365384615385	0	248
59	1	60	472.525	590.6	0	266
60	1	61	462.90625	603.75	0	266
61	1	62	475.96153846153845	618.4102564102565	0	266
62	1	63	183.33333333333334	649.3958333333334	0	282
63	1	64	62.55	658.9	0	283
64	1	65	81.72727272727273	671.8181818181819	0	283
65	1	66	81.04	684.0933333333334	0	283
66	1	67	64.96666666666667	688.6833333333333	0	283
67	1	68	77.17647058823529	704.5441176470588	0	283
68	1	69	168.58095238095237	720.1333333333333	0	302
69	1	70	821.5925925925926	743.1728395061729	0	314
70	1	71	801.9027777777778	743.3611111111111	0	314
71	1	72	782.5	746.828947368421	0	314
72	1	73	764.5857142857143	749.3	0	314
