	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	813.2916666666666	297.84722222222223	0	96
1	1	2	962.6567164179105	360.1641791044776	0	117
2	1	3	957.7586206896551	439.7471264367816	0	137
3	1	4	701.9166666666666	519.1	0	152
4	1	5	1248.3010752688172	893.5591397849462	0	211
5	1	6	258.078431372549	896.2941176470588	0	215
6	1	7	528.0178571428571	904.0	0	219
7	1	8	492.70175438596493	910.3859649122807	0	223
8	1	9	1108.6947368421052	926.3157894736842	0	225
9	1	10	1092.6724137931035	932.2241379310345	0	225
