	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	886.7179487179487	63.743589743589745	0	24
1	1	2	771.4745762711865	109.27118644067797	0	42
2	1	3	556.0	120.97916666666667	0	50
3	1	4	275.9010989010989	255.45054945054946	0	106
4	1	5	299.39622641509436	306.77358490566036	0	137
5	1	6	282.7391304347826	320.7717391304348	0	137
6	1	7	314.9074074074074	315.77777777777777	0	137
7	1	8	306.85	329.3375	0	137
8	1	9	307.36170212765956	385.27659574468083	0	162
9	1	10	378.0925925925926	382.94444444444446	0	163
10	1	11	143.94444444444446	393.0925925925926	0	171
11	1	12	144.1891891891892	407.4864864864865	0	171
12	1	13	137.5	422.96666666666664	0	171
13	1	14	363.45454545454544	432.54545454545456	0	181
14	1	15	131.7027027027027	431.5135135135135	0	171
15	1	16	763.8478260869565	485.0652173913044	0	199
16	1	17	794.7640449438202	494.39325842696627	0	199
17	1	18	496.2	599.21	0	222
18	1	19	1153.2435897435898	708.8205128205128	0	247
19	1	20	1175.4642857142858	712.2738095238095	0	247
20	1	21	60.91428571428571	743.8857142857142	0	256
21	1	22	46.212765957446805	749.0	0	256
