	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1244.3263157894737	200.09473684210528	0	39
1	1	2	1253.407894736842	219.30263157894737	0	39
2	1	3	977.0	265.7291666666667	0	49
3	1	4	1018.8070175438596	274.3157894736842	0	50
4	1	5	124.14035087719299	359.2280701754386	0	56
5	1	6	164.3859649122807	360.17543859649123	0	57
6	1	7	282.6923076923077	413.7692307692308	0	62
7	1	8	101.11940298507463	458.76119402985074	0	68
8	1	9	425.0769230769231	510.5846153846154	0	76
9	1	10	1060.1666666666667	550.469696969697	0	89
10	1	11	430.1639344262295	557.9344262295082	0	90
11	1	12	1071.2298850574712	568.919540229885	0	89
12	1	13	1051.6538461538462	566.5192307692307	0	89
13	1	14	196.76666666666668	591.8666666666667	0	94
14	1	15	1177.7058823529412	671.1323529411765	0	105
15	1	16	192.0909090909091	744.3896103896104	0	116
16	1	17	792.4035087719299	762.2631578947369	0	120
17	1	18	179.47692307692307	799.9230769230769	0	127
18	1	19	789.2698412698413	822.4126984126984	0	129
19	1	20	811.8474576271186	860.271186440678	0	131
20	1	21	856.8936170212766	974.3936170212766	0	147
21	1	22	845.9130434782609	996.0869565217391	0	147
