	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	480.3191489361702	125.23404255319149	0	37
1	1	2	542.961038961039	113.41558441558442	0	36
2	1	3	541.0952380952381	137.56190476190477	0	36
3	1	4	400.0147058823529	152.19117647058823	0	50
4	1	5	375.86324786324786	166.95726495726495	0	50
5	1	6	97.36764705882354	158.2058823529412	0	57
6	1	7	70.48611111111111	165.94444444444446	0	57
7	1	8	401.1782178217822	181.97029702970298	0	50
8	1	9	93.55555555555556	177.81944444444446	0	57
9	1	10	1151.9310344827586	185.51724137931035	0	60
10	1	11	71.5774647887324	181.7605633802817	0	57
11	1	12	1172.44	196.76	0	60
12	1	13	1234.7560975609756	247.5121951219512	0	86
13	1	14	1054.375	257.921875	0	90
14	1	15	1037.75	263.5875	0	90
15	1	16	1240.1309523809523	268.60714285714283	0	86
16	1	17	1056.7021276595744	286.02127659574467	0	90
17	1	18	149.51190476190476	352.1190476190476	0	123
18	1	19	1253.9302325581396	365.54651162790697	0	131
19	1	20	1241.445945945946	378.7972972972973	0	131
20	1	21	336.5243902439024	385.5121951219512	0	138
21	1	22	137.25842696629215	386.5056179775281	0	123
22	1	23	1270.5	384.57575757575756	0	131
23	1	24	214.8625	390.7625	0	139
24	1	25	1248.2307692307693	394.2692307692308	0	131
25	1	26	318.1029411764706	402.9264705882353	0	138
26	1	27	1263.4430379746836	403.1645569620253	0	131
27	1	28	200.03529411764706	410.84705882352944	0	139
28	1	29	395.24242424242425	407.95454545454544	0	145
29	1	30	384.3478260869565	425.59420289855075	0	145
30	1	31	342.0568181818182	430.2613636363636	0	148
31	1	32	325.7236842105263	447.80263157894734	0	148
32	1	33	299.84057971014494	471.8695652173913	0	163
33	1	34	282.0	490.1904761904762	0	163
34	1	35	302.76056338028167	493.01408450704224	0	163
35	1	36	345.97435897435895	499.5897435897436	0	174
36	1	37	1108.6764705882354	498.1617647058824	0	175
37	1	38	1095.948275862069	510.7758620689655	0	175
38	1	39	336.2037037037037	513.1666666666666	0	174
39	1	40	1115.0579710144928	516.4202898550725	0	175
40	1	41	736.5555555555555	521.0833333333334	0	181
41	1	42	1137.6373626373627	529.1758241758242	0	175
42	1	43	933.4964539007092	546.354609929078	0	182
43	1	44	740.1578947368421	544.3157894736842	0	181
44	1	45	486.2631578947368	558.5087719298245	0	186
45	1	46	808.1136363636364	587.8068181818181	0	197
46	1	47	827.3617021276596	604.5	0	197
47	1	48	705.8421052631579	717.3333333333334	0	221
48	1	49	724.983606557377	722.7704918032787	0	221
49	1	50	699.8421052631579	744.7368421052631	0	221
50	1	51	389.12371134020617	759.5154639175257	0	227
51	1	52	413.55913978494624	763.483870967742	0	227
52	1	53	1132.3559322033898	828.8474576271186	0	240
53	1	54	1150.712765957447	840.7234042553191	0	240
54	1	55	1120.0714285714287	844.4107142857143	0	240
55	1	56	1135.5584415584415	866.3376623376623	0	240
56	1	57	383.7551020408163	863.795918367347	0	247
57	1	58	1116.657894736842	864.5394736842105	0	240
58	1	59	1291.5365853658536	870.7560975609756	0	250
59	1	60	1306.320512820513	887.8846153846154	0	250
60	1	61	381.4736842105263	887.021052631579	0	247
61	1	62	1217.53125	909.0729166666666	0	253
62	1	63	1195.9354838709678	918.8172043010753	0	253
63	1	64	741.6022727272727	945.4318181818181	0	258
64	1	65	769.046511627907	953.6279069767442	0	258
65	1	66	670.3125	958.0625	0	261
66	1	67	682.0602409638554	977.843373493976	0	261
