	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	581.2424242424242	29.939393939393938	0	3
1	1	2	592.639175257732	60.350515463917525	0	3
2	1	3	322.2676056338028	55.647887323943664	0	7
3	1	4	347.20652173913044	68.6086956521739	0	7
4	1	5	323.82758620689657	74.58620689655173	0	7
5	1	6	791.4941176470588	114.70588235294117	0	15
6	1	7	814.1111111111111	126.13888888888889	0	15
7	1	8	783.3411764705883	139.24705882352941	0	15
8	1	9	805.7435897435897	158.66666666666666	0	15
9	1	10	861.2252252252252	195.3153153153153	0	30
10	1	11	879.8470588235294	194.9764705882353	0	30
11	1	12	750.6555555555556	244.95555555555555	0	43
12	1	13	725.1911764705883	244.19117647058823	0	43
13	1	14	718.3	257.4	0	43
14	1	15	766.2352941176471	268.5764705882353	0	43
15	1	16	737.4230769230769	275.70512820512823	0	43
16	1	17	83.03539823008849	365.5575221238938	0	63
17	1	18	115.0	369.6621621621622	0	63
18	1	19	969.0649350649351	393.53246753246754	0	66
19	1	20	1009.7962962962963	404.962962962963	0	71
20	1	21	952.6712328767123	412.16438356164383	0	66
21	1	22	1003.3548387096774	428.19354838709677	0	71
22	1	23	949.1944444444445	433.59722222222223	0	66
23	1	24	1043.0760869565217	455.6630434782609	0	75
24	1	25	1051.8709677419354	478.6236559139785	0	75
25	1	26	864.8673469387755	647.5714285714286	0	96
26	1	27	884.0909090909091	662.4545454545455	0	96
27	1	28	834.1529411764706	683.2941176470588	0	96
28	1	29	879.0126582278481	697.3417721518987	0	96
29	1	30	546.8051948051948	704.2207792207793	0	102
30	1	31	565.922077922078	721.4155844155844	0	102
31	1	32	541.7362637362637	763.0	0	111
32	1	33	500.4193548387097	770.8279569892474	0	111
33	1	34	522.367088607595	774.1139240506329	0	111
34	1	35	764.5731707317074	821.0853658536586	0	116
35	1	36	721.7777777777778	820.7777777777778	0	116
36	1	37	740.2168674698795	832.9156626506024	0	116
37	1	38	781.4647887323944	837.1830985915493	0	116
38	1	39	798.5	841.0192307692307	0	116
39	1	40	755.21875	852.140625	0	116
40	1	41	721.8023255813954	854.9883720930233	0	116
41	1	42	796.2133333333334	858.0	0	116
42	1	43	773.6282051282051	864.1666666666666	0	116
43	1	44	83.7516339869281	928.2941176470588	0	128
44	1	45	771.8	929.975	0	131
45	1	46	841.9888888888889	934.0333333333333	0	132
46	1	47	820.9016393442623	933.5901639344262	0	132
47	1	48	798.625	938.1931818181819	0	131
48	1	49	867.8939393939394	936.060606060606	0	132
49	1	50	777.6896551724138	952.8045977011494	0	131
