,Mitocheck_Phenotypic_Class,Feature_Type,Cell_UUID,UMAP_Embedding,Embedding_Value
0,Large,CP,21da27ab-873a-41f4-ab98-49170cae9a2d,UMAP1,6.8788276
1,Large,CP,82f7949b-4ea2-45c8-8dd9-7854caf49077,UMAP1,9.8615465
2,Large,CP,cec7234f-fe35-4411-aded-f8112bb31219,UMAP1,6.8026695
3,Large,CP,43d9e7c9-c9ec-45ce-8820-048bfb896989,UMAP1,8.546513
4,Large,CP,63ce6652-338e-4afd-9c77-dbc0e903bf92,UMAP1,8.440182
5,Large,CP,08c1dd64-a50a-470a-8fac-3df28fd3b825,UMAP1,10.021554
6,Large,CP,00bb63e5-bc9f-4a2b-b71f-f23e2ffb25af,UMAP1,7.8822174
7,Large,CP,f3c35aae-727d-4f81-9041-6b5fac480e09,UMAP1,8.856766
8,Large,CP,21963453-c027-48a2-86c3-39941d504485,UMAP1,9.746046
9,Large,CP,5794eb53-4f68-49f8-a55e-adb30fb6d0ee,UMAP1,8.858417
10,Large,CP,da7eceb8-06e6-4b70-86e0-22bfd001165b,UMAP1,7.587079
11,Large,CP,174adba2-d900-4010-96c5-2cb295596068,UMAP1,7.9403796
12,Large,CP,862dcc76-3eb7-4e96-91b5-54e5cf002bd7,UMAP1,9.776366
13,Large,CP,2555b2f1-3f69-4106-996d-73016d02deea,UMAP1,10.537837
14,Large,CP,4727ffa1-eee9-480c-b339-93644a0f0c26,UMAP1,10.508914
15,Large,CP,35bf9c7c-8da1-4e63-9556-6cd7b6f0244f,UMAP1,9.799958
16,Large,CP,f6a804a7-7d16-45f9-a00b-131d4c311418,UMAP1,10.012631
17,Large,CP,ad69abb4-73b1-4c4c-97b5-e8c3566968a2,UMAP1,9.934771
18,Large,CP,bb5c461a-2feb-4b64-a9a3-467032fc191e,UMAP1,10.000169
19,Large,CP,eaf12907-900a-41b7-ab45-85c604cac2be,UMAP1,10.140253
20,Large,CP,ed86798e-2ffc-4524-9eb6-163afad6f406,UMAP1,6.7716813
21,Large,CP,937937a5-fe16-4179-a161-9cbf9784d60c,UMAP1,8.679084
22,Large,CP,7b755af7-27b8-4817-b13e-e746bc017968,UMAP1,6.746268
23,Large,CP,2d9464b7-4cf7-4a30-810f-8e75b9255413,UMAP1,9.648523
24,Large,CP,9b391eca-debf-493a-a393-31e1851166ea,UMAP1,9.543567
25,Large,CP,cdc81026-5ab0-48d7-b2cd-013415f3e079,UMAP1,10.578346
26,Large,CP,894cbd4f-146a-4e88-875e-e1166a449c2a,UMAP1,9.354059
27,Large,CP,982a62a7-811a-4a05-89ae-b197db4e2c91,UMAP1,9.977838
28,Large,CP,302bc90a-aab7-455e-9650-e16bba3e7502,UMAP1,9.919856
29,Large,CP,5d6bd7f8-6b6b-4ebd-99e4-22e3bfc317bd,UMAP1,9.678133
30,Large,CP,454090b0-5537-4a2c-9f04-19a4bbbb5096,UMAP1,10.1463175
31,Large,CP,ac656e50-57a7-4e27-80de-674791b483bc,UMAP1,10.057487
32,Large,CP,896f0a43-16f0-46a0-889b-fdcff6602be1,UMAP1,10.054006
33,Large,CP,b9cdf958-23bd-4f10-8452-d05903154a87,UMAP1,10.03982
34,Large,CP,dff28b2d-231e-4e8a-8d29-8bb63f6ca31b,UMAP1,10.311084
35,Large,CP,28eabd9a-ddc0-4d38-ac33-90f8b709e974,UMAP1,10.027384
36,Large,CP,bff3b518-f583-445d-acb4-861a47a78965,UMAP1,8.779628
37,Large,CP,af1dd2b3-e44b-4482-9a6e-0025d8d8afda,UMAP1,9.779548
38,Large,CP,03551c60-46c3-41e4-9804-3f879005e252,UMAP1,9.947322
39,Large,CP,c7bd1fcf-8a77-4dbf-97e6-5c81afa9d5bf,UMAP1,10.255736
40,Large,CP,d0610500-7223-42bc-9ed4-0886afa599a1,UMAP1,10.389572
41,Large,CP,946fcb15-5197-4e21-9ece-620a2cff278e,UMAP1,9.964481
42,Large,CP,c916fd94-189d-4347-98d9-e7546a0ed817,UMAP1,8.988545
43,Large,CP,29bf031f-2020-4e50-8699-4b3bfb8d3035,UMAP1,7.296501
44,Large,CP,277fba5b-9c04-434b-aa06-8696fde097e4,UMAP1,9.453556
45,Large,CP,69f600c7-5382-4e28-a919-ab9cf20449c5,UMAP1,10.053882
46,Large,CP,9d1302a2-a826-4887-a23e-a323bbc7e736,UMAP1,9.943211
47,Large,CP,859d05a5-e5f8-4aa9-aad0-db3a1c79271a,UMAP1,9.9954815
48,Large,CP,b1e85ba6-6566-4c67-a8c7-f3367babf359,UMAP1,11.765147
49,Large,CP,60c8be23-f79a-4282-8921-6070b7ac31c3,UMAP1,10.303834
50,Large,CP,e6e82a48-0c61-4bb2-a308-7c4bca6e7390,UMAP1,10.209138
51,Large,CP,d1a1c1c7-74fd-4e11-9ed1-d7c63b96075c,UMAP1,10.227183
52,Large,CP,5623ec98-d998-4542-bc7c-eccc89166500,UMAP1,10.240392
53,Large,CP,dd9090dc-b5f6-4f5f-8dfc-90e599e836ad,UMAP1,10.138547
54,Large,CP,e24c687b-c917-44ce-9876-95d387f4c38b,UMAP1,10.137031
55,Large,CP,f552ac24-2c63-47e6-92fb-3ff63cd3e007,UMAP1,10.219926
56,Large,CP,f9d0c4fa-4d7e-4869-a88f-550281e9ff78,UMAP1,10.123937
57,Large,CP,9f7e9e13-0837-4f06-9ab3-50de9f4fb7d0,UMAP1,10.122087
58,Large,CP,7cef0c83-e87c-4743-98fd-9d68df14bbb1,UMAP1,10.163337
59,Large,CP,4e6431f2-ea17-4730-a3a2-d5e282250f4b,UMAP1,10.586789
60,Large,CP,a4dd04db-e3ec-442e-acc6-331153368331,UMAP1,10.194665
61,Large,CP,cb2f6526-b0e2-490a-99b5-6a93dffead93,UMAP1,10.1437025
62,Large,CP,ac50f10a-40e1-47c7-9d81-11e7eeb36139,UMAP1,10.41854
63,Large,CP,7d2de058-da39-4483-a10c-21133b95769f,UMAP1,10.230344
64,Large,CP,4ee2d325-2f2e-4b1a-b2c6-5b1b8b307f64,UMAP1,11.780661
65,Large,CP,4829f744-6b25-4ea0-8ec8-c7de08cdcfda,UMAP1,10.335504
66,Large,CP,5c556dc5-dbf4-4f00-8143-ac1d58416db5,UMAP1,10.313171
67,Large,CP,135343d2-b4ce-4a5d-9b75-4d92db0a176f,UMAP1,10.563418
68,Large,CP,f8014532-ba97-45bf-857e-5d4b8c23f213,UMAP1,10.275806
69,Large,CP,aa60d264-fa11-4ba5-b30b-6563e2b3f6bf,UMAP1,10.24342
70,Large,CP,6319ba45-66b9-42c7-a467-966df00e95f5,UMAP1,10.6101465
71,Large,CP,46a6c870-b963-4fac-98fa-a4d7aa6a8d94,UMAP1,10.598612
72,Large,CP,f46fb057-0f6c-44a1-a283-ca846770c088,UMAP1,10.260572
73,Large,CP,4c1f79c7-5d36-4f32-94df-dddc3a79de6c,UMAP1,9.371969
74,Large,CP,d8c5f5a5-2bcd-4e97-9f4c-83703b04446b,UMAP1,9.66938
75,Large,CP,ae9927bb-79d5-4c22-9c3d-8108900565c1,UMAP1,7.173583
76,Large,CP,00ff7d1e-3831-4bc5-9692-df12aeed6a30,UMAP1,9.70275
77,Large,CP,b0b162c4-d0f4-4c27-a7a9-d7cdb9cf59f7,UMAP1,6.7571287
78,Large,CP,baf2538f-4d2c-4df2-990b-a0396c93579d,UMAP1,6.8049936
79,Prometaphase,CP,eeb48c26-7de8-4172-9a35-0f356c0e5230,UMAP1,-0.9351681
80,Prometaphase,CP,c00a8825-36e6-4c1c-b9a2-0df1070f1bfa,UMAP1,1.3947563
81,Prometaphase,CP,ed1fb2f1-5589-471e-87ea-802a4544e7d7,UMAP1,-0.8485388
82,Prometaphase,CP,9712275e-668c-4b06-bf89-c3770b2c4197,UMAP1,-0.32741195
83,Prometaphase,CP,c16c4836-21ff-44f9-bd2c-eb95e761250d,UMAP1,0.033939127
84,Prometaphase,CP,0787157b-65fb-4731-9b26-50b907026043,UMAP1,2.0061944
85,Prometaphase,CP,e146d41d-fba9-4d96-b6fc-8a38c23a4469,UMAP1,-0.421602
86,Prometaphase,CP,c5f8c758-ce30-46d8-9aa0-2f5a3918c600,UMAP1,1.326853
87,Prometaphase,CP,731e9074-b0b7-4c73-9499-f5f580e68464,UMAP1,0.6008214
88,Prometaphase,CP,a1be50f2-2735-4d9f-aa5c-2e0c2dae108a,UMAP1,-0.81809497
89,Prometaphase,CP,1d2a23ae-e5ac-4734-8f4c-9679b9db485f,UMAP1,-1.1199954
90,Prometaphase,CP,6fb87381-7e5c-4057-bcc5-ac0230177450,UMAP1,-0.9951863
91,Prometaphase,CP,04948642-a743-4662-9734-3be3d4e36844,UMAP1,1.3583013
92,Prometaphase,CP,c53ed1a4-cde5-4d5e-8783-9d60b887a468,UMAP1,-0.9219578
93,Prometaphase,CP,374e051e-a2c3-473e-a7fe-06006af0a321,UMAP1,-0.76312375
94,Prometaphase,CP,e07adc52-d1bc-4053-9362-78e459beeb22,UMAP1,2.0908365
95,Prometaphase,CP,513b9bb1-b47b-4389-b063-bb361b6f7636,UMAP1,-0.8976182
96,Prometaphase,CP,d5d25043-bd5c-4566-902e-e9999d8219f1,UMAP1,-0.7178997
97,Prometaphase,CP,8357d7e4-fde4-4029-aa10-96b1007268f3,UMAP1,1.1654037
98,Prometaphase,CP,4e5e5f76-3940-471d-bf4e-d6e9a07ae9dd,UMAP1,-0.38157994
99,Prometaphase,CP,93c94ed3-501c-48ec-980e-5192be048b33,UMAP1,-0.49228022
100,Prometaphase,CP,cd0a743b-9205-4292-be25-44bc8a669145,UMAP1,1.2892494
101,Prometaphase,CP,528c8660-4cc8-4291-8182-069116db2069,UMAP1,-0.82993627
102,Prometaphase,CP,85835e97-a66f-49bb-b7b3-04fe7bb8df0e,UMAP1,-0.016609235
103,Prometaphase,CP,4da06f25-7d55-446b-9118-b324ca7679cf,UMAP1,2.3072498
104,Prometaphase,CP,e9ad5b79-30b7-4f67-8f54-058503c57cb4,UMAP1,2.0886302
105,Prometaphase,CP,6774ff9b-8edd-472b-9f71-b2b32e9bd9e1,UMAP1,-0.5679788
106,Prometaphase,CP,c31ea773-0e0e-4591-b193-10fe562e3bb5,UMAP1,-0.9056442
107,Prometaphase,CP,e4975f85-8909-4929-bbe4-516cb587558e,UMAP1,-0.83901566
108,Prometaphase,CP,df40cd8d-0160-4392-947e-049725aa0c79,UMAP1,-0.8292206
109,Prometaphase,CP,0784698b-174d-4621-a5c6-8170db29f31c,UMAP1,-0.94594103
110,Prometaphase,CP,623caa8d-d00b-4390-b71d-b1d1d71d0379,UMAP1,-0.5346889
111,Prometaphase,CP,37a293e5-bbef-4c51-8cf4-72c047cc2cd1,UMAP1,2.260527
112,Prometaphase,CP,52f0ae28-3ede-478a-bb55-8623687daf2d,UMAP1,-1.0542608
113,Prometaphase,CP,06233e28-0f63-4fe5-a18c-8065ccc6768b,UMAP1,2.407464
114,Prometaphase,CP,750d7639-b034-4c12-92f7-775b13c0776c,UMAP1,2.2779913
115,Prometaphase,CP,3fcec7c2-342a-4795-91f9-6b669f52a8b2,UMAP1,0.6724921
116,Prometaphase,CP,2b71d8fc-2ff5-416b-bb52-0c6d4bbe3d01,UMAP1,1.9296812
117,Prometaphase,CP,4554b59a-a100-44d0-848d-82b57b46a510,UMAP1,2.304333
118,Prometaphase,CP,c212947b-4f08-4760-9536-ad6e1d31f375,UMAP1,0.9457453
119,Prometaphase,CP,a1767604-ef83-40bd-b6ed-5aa701ceaa1c,UMAP1,2.249784
120,Prometaphase,CP,4cc4d0a5-a448-4b5f-bb3f-5ba8df11b9fa,UMAP1,0.06093521
121,Prometaphase,CP,00ae09f7-c99d-40a5-92fe-f6636caa4c54,UMAP1,-0.59656805
122,Prometaphase,CP,e9b85cc9-1c5d-45c6-ad18-d22118f64385,UMAP1,0.46345615
123,Prometaphase,CP,1fe2244e-8fdd-4a9e-9637-fd9f7c3612b3,UMAP1,2.6852884
124,Prometaphase,CP,33be98ab-44f9-4228-8a3a-7c67fed8cfd3,UMAP1,3.8421607
125,Prometaphase,CP,792a9738-4afc-4ac3-bfc6-59e6a836bc21,UMAP1,3.2267892
126,Prometaphase,CP,79bcb12e-2571-4ba7-b29b-3e53eee21376,UMAP1,3.3802795
127,Prometaphase,CP,4d7b9621-1503-41c0-9c94-95482fd5bfe8,UMAP1,3.1801217
128,Prometaphase,CP,8afbb580-cca4-4584-b4e1-cffd4861f426,UMAP1,4.16301
129,Prometaphase,CP,b37cbceb-c706-4281-bd63-ce70351ccb11,UMAP1,2.8061974
130,Prometaphase,CP,cabdaa8f-52a7-47e6-ae8e-7b3e1be4d0a4,UMAP1,3.5442479
131,Prometaphase,CP,db1cd392-cf6c-4002-88bf-070e7737b8c4,UMAP1,-0.94438237
132,Prometaphase,CP,279b2012-bb74-480a-bf41-486aed731e2e,UMAP1,1.6555607
133,Prometaphase,CP,b6d8982e-8391-4ae0-8700-7e7dcf183a2b,UMAP1,3.863098
134,Prometaphase,CP,1a10d1db-5cad-4d82-9991-0408c3b66260,UMAP1,4.6402435
135,Prometaphase,CP,acd92b22-fde5-4519-b069-a5d78257e0a6,UMAP1,3.4848993
136,Prometaphase,CP,fffe7b67-9876-4ef0-9848-046506e8f238,UMAP1,3.197489
137,Prometaphase,CP,9683bc00-7074-4d9f-9e67-2d36dc18902c,UMAP1,4.691006
138,Prometaphase,CP,81cf3e6b-220e-4028-84a8-0a916b42386c,UMAP1,3.0701163
139,Prometaphase,CP,7a18814d-bd08-4d00-8acd-9ba60fc9aa9b,UMAP1,4.876021
140,Prometaphase,CP,95215180-971b-4e02-b899-aa036cf699ed,UMAP1,2.5816586
141,Prometaphase,CP,14ec7a9b-05d7-4674-99ba-508ab3f5c4a8,UMAP1,3.9769762
142,Prometaphase,CP,b7a97e14-a276-4b49-a4c4-49bd1ec4a8dc,UMAP1,4.4765
143,Prometaphase,CP,c19c16ff-43e3-4ed1-81a6-4a2e73a76534,UMAP1,2.958462
144,Prometaphase,CP,e587e273-185c-49fa-ac85-25fdfa69ad73,UMAP1,3.4695446
145,Prometaphase,CP,7f613850-2389-4f82-b16f-0da4ada43f0f,UMAP1,4.0883584
146,Prometaphase,CP,3cdf68b2-a6d4-4993-bbfc-455475b98ca4,UMAP1,2.7710717
147,Prometaphase,CP,bf2cf61f-3022-4b25-9d77-80ded7bf3b29,UMAP1,4.3107276
148,Prometaphase,CP,9f483ccc-0a00-4072-8fac-2dc5ffc022fc,UMAP1,3.4982655
149,Prometaphase,CP,a4f04a28-d481-427c-a023-870f9c2c3d75,UMAP1,2.8726335
150,Prometaphase,CP,210878e4-f2c1-4469-a77c-4b6054263d16,UMAP1,2.0278258
151,Prometaphase,CP,9f7c098f-cf8d-4067-9f11-76efb4595c59,UMAP1,1.0101584
152,Prometaphase,CP,a3c31f07-b057-4544-b48a-2271cf4951e1,UMAP1,2.6393328
153,Prometaphase,CP,e6b4f0a2-2d57-4afc-a4db-a3bb6b8e0936,UMAP1,3.2141385
154,Prometaphase,CP,8e1647b1-2255-44b0-9674-a623f40ee4c9,UMAP1,0.30741188
155,Prometaphase,CP,f586edcb-bb50-463c-be89-2a0810b06185,UMAP1,1.5024096
156,Prometaphase,CP,78474ed8-c76d-469b-a528-6b3b8d9d19b2,UMAP1,2.5680227
157,Prometaphase,CP,1cca4516-31ec-4407-90fc-0c7da9cc31e8,UMAP1,4.237815
158,Prometaphase,CP,832c2698-a032-49b2-b61d-b346e4daa5d0,UMAP1,3.299249
159,Prometaphase,CP,dfc5e030-8e0c-4f9c-8341-499b3cffaa44,UMAP1,3.0809937
160,Prometaphase,CP,7a7210c4-4686-4e4e-bf5c-16b9f763c341,UMAP1,2.469738
161,Prometaphase,CP,a1985ac3-d9a0-4906-b661-b5748d14d083,UMAP1,3.637987
162,Prometaphase,CP,6cd83dd3-f5b4-469a-9717-e78629b1f2c7,UMAP1,1.3942863
163,Prometaphase,CP,8ed2f878-f496-4f77-bd4b-13013fc214fc,UMAP1,3.4514444
164,Prometaphase,CP,df47874d-4d11-4b39-abbb-121d65f58b32,UMAP1,2.9669588
165,Prometaphase,CP,3e015879-0eae-4fba-95fa-60b65fb7a60c,UMAP1,2.698599
166,Prometaphase,CP,942b901f-c6fa-4054-8fe7-f79856217eee,UMAP1,2.8147345
167,Prometaphase,CP,3ee3649f-155a-4fe7-ac3b-b5599911d736,UMAP1,4.259321
168,Prometaphase,CP,421d5079-4a5d-44d1-84c8-db21bfa273db,UMAP1,3.3315978
169,Prometaphase,CP,3260d400-40c2-4b78-8bef-53ba69378d70,UMAP1,2.4564745
170,Prometaphase,CP,4b46029a-c5f3-4077-8d90-3b7c94d7fbfb,UMAP1,3.0300791
171,Prometaphase,CP,10169737-0126-4ba7-a2f5-2393acc11839,UMAP1,3.2614949
172,Prometaphase,CP,6fe4ab26-cf05-461f-8022-833c4526d35c,UMAP1,4.102674
173,Prometaphase,CP,1f344e61-0466-4a0f-add9-bc5ee2fadfe1,UMAP1,3.4128299
174,Prometaphase,CP,632def74-29ea-4291-aac2-98b75951f199,UMAP1,3.4432924
175,Prometaphase,CP,8eb50d13-a8e5-4402-bb96-de29bd25b605,UMAP1,3.548565
176,Prometaphase,CP,cacf4831-9369-4c4b-8b66-be39b8b87682,UMAP1,-0.1438959
177,Prometaphase,CP,6d161848-5875-424b-a575-d572545f26cd,UMAP1,3.1957946
178,Prometaphase,CP,2a9d74ee-8b4a-41fd-8d21-c4dc1e6572f7,UMAP1,0.118226886
179,Prometaphase,CP,e29f7a4b-9211-4e41-824d-4b433ed33868,UMAP1,-0.5659847
180,Prometaphase,CP,26badaf8-ff90-407b-9c8e-a6108af91e81,UMAP1,3.9126394
181,Prometaphase,CP,a47d08c6-9c30-44a5-b5f0-eac809dd1bf0,UMAP1,3.1695719
182,Prometaphase,CP,2ddcf16b-c62b-43ac-a3e1-65a164d56f05,UMAP1,4.5148463
183,Prometaphase,CP,ef27c2cd-35be-4559-8db6-d153f2ebce5a,UMAP1,1.9945343
184,Prometaphase,CP,b06662a1-6c78-44d4-9ea5-fe543a507e57,UMAP1,3.1540806
185,Prometaphase,CP,c4c9ef28-f1dd-4152-a987-461587607e46,UMAP1,-0.71288866
186,Prometaphase,CP,f0c0ce8d-842a-4e33-b5f2-c682c727ce9e,UMAP1,4.148421
187,Prometaphase,CP,5bb147cb-4034-4b0d-89f3-f224c83b2f38,UMAP1,3.4597688
188,Prometaphase,CP,d089fdf5-31dc-41a8-9db2-03492946d0e1,UMAP1,2.8227246
189,Prometaphase,CP,f45ec6e4-815c-4c14-b1fc-c267fe833061,UMAP1,3.4974833
190,Prometaphase,CP,45518637-3f91-4f4e-9af1-90aca61dd724,UMAP1,1.6526657
191,Prometaphase,CP,7a2bcc61-599c-4d43-adb4-ecb4a0428c8d,UMAP1,4.6657505
192,Prometaphase,CP,14a18a38-5b3d-42dd-90e8-a6fb5ac0da17,UMAP1,4.6099324
193,Prometaphase,CP,ae98aa19-d836-4ea4-ac6f-e9020fddda6b,UMAP1,3.17106
194,Prometaphase,CP,4d208d89-7ae9-422e-b795-474b80d1aae4,UMAP1,3.770791
195,Prometaphase,CP,a3878177-9933-475a-889d-ce2a4b44a214,UMAP1,3.2698658
196,Prometaphase,CP,85b349fa-6450-4cad-8026-7bbae0774452,UMAP1,0.08464925
197,Prometaphase,CP,f0c768e4-8cb8-49b9-a607-52bd1b7823b4,UMAP1,4.581767
198,Prometaphase,CP,b9dd1125-7d80-4808-929e-74e3fd1055fa,UMAP1,4.720142
199,Prometaphase,CP,0e9f9960-012a-4596-a8d9-5cf7e1c459da,UMAP1,3.35244
200,Prometaphase,CP,9b864fb3-a90c-45ef-8c9a-d35ea2b36fd9,UMAP1,4.471503
201,Prometaphase,CP,d8adbe5d-4d29-4e84-8db4-cc2772b46006,UMAP1,3.5818832
202,Prometaphase,CP,b1340117-eda5-4d86-a38e-a4d2748ee91c,UMAP1,0.15612558
203,Prometaphase,CP,2392f11c-8256-4461-9a4c-ca9ef48808d5,UMAP1,3.7904613
204,Prometaphase,CP,3a72608d-8e20-4018-9c5d-b18684c2e9d9,UMAP1,-0.33012196
205,Prometaphase,CP,eaa1a781-c903-4da2-ba95-de9b1c49d8a5,UMAP1,3.3991427
206,Prometaphase,CP,99976b0d-210d-427d-9af7-097a0744312d,UMAP1,4.046119
207,Prometaphase,CP,4bca877d-0637-4584-8bec-d85df465ce2a,UMAP1,-0.6916881
208,Prometaphase,CP,8d75f0af-93f1-4c2e-ad37-bda9fd93a6d9,UMAP1,0.7385707
209,Prometaphase,CP,7c28846d-e522-4a8f-9e8c-023e0de99f5b,UMAP1,3.0402372
210,Prometaphase,CP,a273e8f5-2565-4c69-bdad-f4e3c1c641ed,UMAP1,2.9806893
211,Prometaphase,CP,1db72948-0243-4678-892a-bce29847e233,UMAP1,0.10157405
212,Prometaphase,CP,025d0b2d-6ec0-411f-94ae-9125161703a9,UMAP1,3.925841
213,Prometaphase,CP,2ed97ede-1dbc-4955-a8b1-96a68fa3d145,UMAP1,4.432151
214,Prometaphase,CP,06774d5d-207e-414c-98ee-b22bb632c90f,UMAP1,4.5077677
215,Prometaphase,CP,1bf8271d-db09-4bf1-964c-78f3838d7a2b,UMAP1,0.31361845
216,Prometaphase,CP,18aacce5-ba33-4ac8-a4df-adc7d135ccca,UMAP1,3.414419
217,Prometaphase,CP,390729d2-f06f-438c-a2d8-e9e0c014fdba,UMAP1,4.6449957
218,Prometaphase,CP,b8ff760a-20ad-449b-8947-13a99421422b,UMAP1,0.010850065
219,Prometaphase,CP,dccd5317-80de-4e08-b0fa-75d5d18ea381,UMAP1,0.06373091
220,Prometaphase,CP,f25adea7-1faa-4bb6-9a0c-f00ad3fbf7e4,UMAP1,4.265126
221,Prometaphase,CP,ffc5b6ff-c794-40c9-895d-32cc43134879,UMAP1,1.5550137
222,Prometaphase,CP,08d5aa96-26a1-44b8-b3c8-bd41aca05e49,UMAP1,5.008216
223,Prometaphase,CP,9546cfb4-55e6-4afc-b96f-8ad4acd736fc,UMAP1,4.433229
224,Prometaphase,CP,602f8aa3-8ae0-4bdf-b8d4-8231de847570,UMAP1,2.8984058
225,Prometaphase,CP,0284191b-485a-4d15-a0ee-c19a776183aa,UMAP1,2.6892557
226,Prometaphase,CP,165ed3f1-249b-4ff1-b27c-dd2e556680f5,UMAP1,3.417134
227,Prometaphase,CP,9c51e479-fdef-45d1-ba3e-071d54592555,UMAP1,3.3671236
228,Prometaphase,CP,42417610-8334-4f3d-afaa-e7ae6eb0a0a2,UMAP1,4.334862
229,Prometaphase,CP,332f74f0-e4a9-4b86-8091-f4f8b4bdc399,UMAP1,3.302542
230,Prometaphase,CP,b8bc0d7e-ef54-43be-9a30-f34187ac69e0,UMAP1,3.2487597
231,Prometaphase,CP,a1efadec-6f7d-4a75-90ad-c6d0f46b2122,UMAP1,3.5039635
232,Prometaphase,CP,66050132-a78a-435e-bfca-0929d3d34737,UMAP1,3.3726032
233,Prometaphase,CP,aea19412-4c98-4b33-ab85-08d816ae58a5,UMAP1,4.374107
234,Prometaphase,CP,da011e97-725c-4d20-9ac4-249ad2b10631,UMAP1,4.664034
235,Prometaphase,CP,fd947063-2eaa-40ed-b0d2-899035476ff7,UMAP1,3.1962404
236,Prometaphase,CP,327ec7d0-d86b-4ab7-8f0d-fc5c838f9d4f,UMAP1,2.5215757
237,Prometaphase,CP,26e98422-e6de-4600-8e66-8685e37aba10,UMAP1,3.3147948
238,Prometaphase,CP,b8454f70-8087-46db-b8f8-541cfb4b9303,UMAP1,3.923476
239,Prometaphase,CP,847fd32a-a881-4e5e-947d-159e8e23bf6b,UMAP1,4.3131776
240,Prometaphase,CP,7bd9cfb6-caee-4e72-a77f-99b48bf26786,UMAP1,1.4935051
241,Prometaphase,CP,8a75ee29-c2cf-4039-abe9-18fc628e64b7,UMAP1,5.7387886
242,Prometaphase,CP,99f82c9a-f673-46e6-83c6-89b5064c7e22,UMAP1,3.091105
243,Prometaphase,CP,7c2a1901-3c60-4e3a-a800-f54d67313af1,UMAP1,4.242543
244,Prometaphase,CP,c1c05f28-fc63-4752-aef9-5aa55c24f650,UMAP1,3.7867322
245,Prometaphase,CP,f62b0e9c-db88-4183-ada3-870923a104e7,UMAP1,4.323076
246,Prometaphase,CP,d96f2091-bb8b-4952-8570-3ff5656b94f1,UMAP1,4.2466764
247,Prometaphase,CP,01232bc7-79d7-4918-95d0-0dcdbc6925fb,UMAP1,3.5796616
248,Prometaphase,CP,083f49ad-760c-4004-a5e8-1753865ff834,UMAP1,4.070387
249,Prometaphase,CP,f1473b99-bdf8-46bd-8286-ce3fef4e55b8,UMAP1,4.300708
250,Prometaphase,CP,90e7c37b-2caa-44fb-9d3c-c2ba19b95456,UMAP1,3.8567188
251,Prometaphase,CP,abbad44d-8f26-4882-9473-841c7765f861,UMAP1,5.0931287
252,Prometaphase,CP,4da64dee-a980-4f22-b7c7-1e26bd674a39,UMAP1,4.414506
253,Prometaphase,CP,8d20af62-8d2a-41d8-a4b2-f87f1da89fba,UMAP1,9.884457
254,Prometaphase,CP,4498593e-c79c-4589-ab4a-7bd5b9e472da,UMAP1,-0.16008851
255,Prometaphase,CP,290c418a-96cd-4013-9113-3872ace8562c,UMAP1,-0.4557726
256,Prometaphase,CP,0b400acc-07d8-41c2-897e-f4c4a11cee60,UMAP1,1.233284
257,Prometaphase,CP,a97e10c2-2568-459a-a79f-becb2899c4dd,UMAP1,0.17048247
258,Prometaphase,CP,8c1b83f4-d669-4675-ac4b-482f5bb8fe04,UMAP1,2.5645077
259,Prometaphase,CP,0aba6ee0-5655-4baf-8e0e-16b87b859750,UMAP1,2.477889
260,Prometaphase,CP,7ba194fb-9f49-4ad2-a109-a8b833e337c0,UMAP1,1.1724371
261,Prometaphase,CP,2d9b593a-8478-4395-a858-8155d29d40d0,UMAP1,0.5258719
262,Prometaphase,CP,1b1ade04-5652-4d07-9dc0-96acbebce250,UMAP1,-0.7339077
263,Prometaphase,CP,00cb78fa-934c-49a7-8308-3b2ecc8299c5,UMAP1,-0.6991191
264,Prometaphase,CP,7478b98b-a935-412c-be1c-1a5ad8b5ace0,UMAP1,1.7469769
265,Prometaphase,CP,2d9faa1c-b092-453b-b7c4-5b89906f5040,UMAP1,1.3568959
266,Prometaphase,CP,8c367d56-fe20-4703-bb9c-f739debc6a5d,UMAP1,3.487054
267,Prometaphase,CP,7dc0ec39-29ec-460d-aeb6-5b78bc6aa438,UMAP1,-0.60638493
268,Prometaphase,CP,ddd69137-69d6-4e23-ba46-e990829c7274,UMAP1,-0.057796933
269,Prometaphase,CP,e79a14f4-7c73-4aa4-9746-d202e35aed12,UMAP1,1.2834922
270,Prometaphase,CP,aea50074-30eb-4108-99bf-038fe1b358e8,UMAP1,3.6607811
271,Prometaphase,CP,de71ba9a-f6c5-4ba8-b57b-ba85d2ad0835,UMAP1,3.471759
272,Prometaphase,CP,f3c4b3c0-0702-4e89-af40-ccc5cb2de4a8,UMAP1,-0.15111643
273,Prometaphase,CP,cb9c20b7-7e13-4ab6-8389-96c7a0d1487a,UMAP1,1.3702759
274,Prometaphase,CP,9416c350-d7db-4202-9171-532deecacdb7,UMAP1,0.33093938
275,Prometaphase,CP,b0c4cf0f-15dd-4d81-9fde-8b63a3d99a8a,UMAP1,0.010740642
276,Prometaphase,CP,9846228e-15d9-40d4-a088-d84f7e39e428,UMAP1,0.28370732
277,Prometaphase,CP,15fa0af2-3071-4f29-aa2e-ac9a9b1081ab,UMAP1,3.7372077
278,Prometaphase,CP,fcedfd67-1770-4edc-9a1a-ddc0c82f2bdb,UMAP1,2.7535565
279,Prometaphase,CP,dfa3b9ca-15aa-49db-8c7a-6093ec787cb4,UMAP1,3.7037685
