	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	395.52941176470586	23.541176470588237	0	20
1	1	2	379.1969696969697	34.59090909090909	0	20
2	1	3	362.0147058823529	36.38235294117647	0	20
3	1	4	405.0126582278481	113.50632911392405	0	48
4	1	5	216.46428571428572	125.25	0	50
5	1	6	314.56410256410254	123.88461538461539	0	49
6	1	7	386.344262295082	130.2622950819672	0	48
7	1	8	292.13157894736844	135.71052631578948	0	49
8	1	9	231.73529411764707	141.94117647058823	0	50
9	1	10	377.6304347826087	140.1086956521739	0	48
10	1	11	210.35632183908046	149.20689655172413	0	50
11	1	12	359.9230769230769	153.45054945054946	0	48
12	1	13	294.35897435897436	153.92307692307693	0	49
13	1	14	271.59154929577466	162.95774647887325	0	49
14	1	15	177.0625	244.3125	0	57
15	1	16	159.21212121212122	243.5909090909091	0	57
16	1	17	143.40298507462686	241.955223880597	0	57
17	1	18	125.93827160493827	254.82716049382717	0	57
18	1	19	158.58139534883722	256.5813953488372	0	57
19	1	20	202.06756756756758	291.0135135135135	0	67
20	1	21	190.5064935064935	311.6363636363636	0	67
21	1	22	935.7894736842105	319.0131578947368	0	77
22	1	23	190.35384615384615	325.0	0	67
23	1	24	168.23762376237624	337.38613861386136	0	67
24	1	25	929.9	337.53333333333336	0	77
25	1	26	126.76712328767124	343.4931506849315	0	81
26	1	27	107.3157894736842	338.6842105263158	0	81
27	1	28	103.85849056603773	360.24528301886795	0	81
28	1	29	915.4059405940594	361.0693069306931	0	77
29	1	30	128.2127659574468	368.0425531914894	0	81
30	1	31	941.1954022988506	457.42528735632186	0	115
31	1	32	958.6263736263736	469.65934065934067	0	115
32	1	33	925.9722222222222	472.44444444444446	0	115
33	1	34	934.5909090909091	484.0	0	115
34	1	35	1055.0394736842106	522.1052631578947	0	126
35	1	36	1035.9166666666667	535.2	0	126
36	1	37	151.89523809523808	549.6476190476191	0	130
37	1	38	1047.967741935484	545.258064516129	0	126
38	1	39	1029.5671641791046	555.6716417910447	0	126
39	1	40	187.07608695652175	573.0978260869565	0	130
40	1	41	164.21428571428572	574.547619047619	0	130
41	1	42	813.4605263157895	612.3552631578947	0	145
42	1	43	447.9325842696629	630.1685393258427	0	149
43	1	44	782.8933333333333	631.4	0	145
44	1	45	804.1294117647059	634.5882352941177	0	145
45	1	46	775.0975609756098	655.1829268292682	0	145
46	1	47	450.0657894736842	656.1842105263158	0	149
47	1	48	646.551724137931	662.2068965517242	0	158
48	1	49	450.3521126760563	674.8450704225352	0	149
49	1	50	653.9255319148937	680.1063829787234	0	158
50	1	51	549.1176470588235	681.6235294117647	0	162
51	1	52	454.16279069767444	696.0116279069767	0	149
52	1	53	670.3394495412844	704.6880733944954	0	158
53	1	54	549.3535353535353	707.6464646464647	0	162
54	1	55	573.768115942029	711.2898550724638	0	162
55	1	56	582.9010989010989	724.6593406593406	0	162
56	1	57	667.9067796610169	865.9491525423729	0	214
57	1	58	634.0869565217391	883.9855072463768	0	214
