	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	490.0365853658537	49.30487804878049	0	15
1	1	2	463.4782608695652	67.2463768115942	0	15
2	1	3	488.45238095238096	71.85714285714286	0	15
3	1	4	513.4363636363636	90.30909090909091	0	15
4	1	5	608.2207792207793	142.01298701298703	0	33
5	1	6	591.3888888888889	143.0	0	33
6	1	7	121.20987654320987	158.79012345679013	0	37
7	1	8	166.31428571428572	200.11428571428573	0	45
8	1	9	630.758064516129	202.3548387096774	0	48
9	1	10	183.1081081081081	205.1891891891892	0	45
10	1	11	167.45833333333334	219.1875	0	45
11	1	12	369.14	267.68	0	69
12	1	13	384.29333333333335	272.73333333333335	0	69
13	1	14	744.358024691358	335.7037037037037	0	92
14	1	15	771.328947368421	380.30263157894734	0	109
15	1	16	982.8666666666667	400.12	0	114
16	1	17	793.8679245283018	441.0566037735849	0	129
17	1	18	799.830985915493	494.88732394366195	0	146
18	1	19	1112.0821917808219	502.09589041095893	0	151
19	1	20	1095.3541666666667	529.625	0	160
20	1	21	1105.826923076923	536.1730769230769	0	160
21	1	22	1082.4615384615386	553.1692307692308	0	170
22	1	23	1065.8461538461538	570.123076923077	0	175
23	1	24	1095.8947368421052	580.7719298245614	0	179
24	1	25	323.2692307692308	622.6410256410256	0	194
25	1	26	368.027397260274	893.5753424657535	0	266
26	1	27	348.2837837837838	934.0405405405405	0	273
27	1	28	438.01428571428573	931.4285714285714	0	274
