	ImageNumber	ObjectNumber	Location_Center_X	Location_Center_Y	Location_Center_Z	Mitocheck_Object_ID
0	1	1	1079.9772727272727	270.03409090909093	0	44
1	1	2	1086.265625	299.40625	0	45
2	1	3	1082.3050847457628	328.1186440677966	0	47
3	1	4	1006.7678571428571	335.6607142857143	0	48
4	1	5	745.6060606060606	390.42424242424244	0	58
5	1	6	208.3709677419355	393.93548387096774	0	59
6	1	7	392.2291666666667	446.9583333333333	0	71
7	1	8	568.2741935483871	533.0	0	93
8	1	9	586.1481481481482	567.6666666666666	0	98
9	1	10	629.7692307692307	585.3269230769231	0	102
10	1	11	86.91803278688525	721.2131147540983	0	129
11	1	12	142.33898305084745	728.1186440677966	0	132
12	1	13	107.78260869565217	735.7826086956521	0	134
13	1	14	112.96551724137932	794.0	0	147
14	1	15	1203.8615384615384	869.8615384615384	0	164
15	1	16	121.60526315789474	885.0263157894736	0	170
16	1	17	475.046875	908.640625	0	177
17	1	18	1284.25	912.0416666666666	0	180
18	1	19	1262.7407407407406	928.4691358024692	0	184
19	1	20	723.223880597015	928.1044776119403	0	185
20	1	21	687.4354838709677	936.4677419354839	0	188
21	1	22	414.5074626865672	949.5970149253732	0	191
22	1	23	1286.493670886076	972.5696202531645	0	194
